Code,Name,County,PreK Region,Total Served by All Programs (unduplicated) 3s & 4s,Total Full Day Seats (unduplicated) 3s & 4s,Total Half Day Seats (unduplicated)  3s & 4s,Total UPK              (Half and Full Day),Half-Day UPK 3-Yr.-Olds,Half-Day UPK 4-Yr.-Olds,Total Half-Day UPK,Full-Day UPK 3-Yr.-Olds,Full-Day UPK 4-Yr.-Olds,Total Full-Day UPK,Total Conversions (other grants),Full-Day UPK 4-Yr.-Olds,Total Full-Day UPK,New Full-Day Seats,Conversion Seats,Total Seats Served by SUFDPK,New Full-Day Seats,Total Seats Served by Federal SUFDPK,New Full-Day Seats,Conversion Seats,Total Seats Served by SUFDPK,Total TPK              (Half and Full Day),Half-Day TPK 3-Yr.-Olds,Half-Day TPK 4-Yr.-Olds,Total Half-Day TPK,Full-Day TPK 3-Yr.-Olds,Full-Day TPK 4-Yr.-Olds,Total Full-Day TPK,Students Served in Half Day Slots,Students Served in Full Day Slots,2021-22 PROXY FOR UNSERVED FOUR-YEAR-OLDS,Percentage Served         2021-22
411101,CLINTON       ,ONEIDA,Mohawk Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,75,0%
411501,NEW HARTFORD  ,ONEIDA,Mohawk Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,142,0%
411504,NEW YORK MILLS,ONEIDA,Mohawk Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27,0%
411603,SAUQUOIT VALLE,ONEIDA,Mohawk Valley,34 ,20 ,14 ,34 ,0 ,14 ,14 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,20 ,63,54%
411701,REMSEN        ,ONEIDA,Mohawk Valley,22 ,22 ,0 ,22 ,0 ,0 ,0 ,0 ,22 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22 ,28,79%
411800,ROME          ,ONEIDA,Mohawk Valley,263 ,263 ,0 ,263 ,0 ,0 ,0 ,85 ,178 ,263 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,178 ,324,55%
411902,WATERVILLE    ,ONEIDA,Mohawk Valley,31 ,31 ,0 ,31 ,0 ,0 ,0 ,0 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,39,79%
412000,SHERRILL      ,ONEIDA,Mohawk Valley,94 ,0 ,94 ,94 ,0 ,94 ,94 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,94 ,0 ,95,99%
412201,HOLLAND PATENT,ONEIDA,Mohawk Valley,70 ,70 ,0 ,9 ,0 ,0 ,0 ,0 ,9 ,9 ,0 ,61 ,61 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,70 ,56,100%
412300,UTICA         ,ONEIDA,Mohawk Valley,470 ,191 ,279 ,470 ,0 ,279 ,279 ,0 ,191 ,191 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,279 ,191 ,696,68%
412801,WESTMORELAND  ,ONEIDA,Mohawk Valley,53 ,20 ,33 ,53 ,0 ,33 ,33 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,20 ,61,87%
412901,ORISKANY      ,ONEIDA,Mohawk Valley,26 ,26 ,0 ,9 ,0 ,0 ,0 ,0 ,9 ,9 ,0 ,17 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,26 ,38,68%
412902,WHITESBORO    ,ONEIDA,Mohawk Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,170,0%
420101,WEST GENESEE  ,ONONDAGA,Central New York,116 ,116 ,0 ,9 ,0 ,0 ,0 ,0 ,9 ,9 ,0 ,107 ,107 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,116 ,301,39%
420303,NORTH SYRACUSE,ONONDAGA,Central New York,313 ,288 ,25 ,120 ,0 ,25 ,25 ,0 ,95 ,95 ,0 ,193 ,193 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,288 ,470,67%
420401,E SYRACUSE-MIN,ONONDAGA,Central New York,169 ,93 ,76 ,169 ,0 ,76 ,76 ,0 ,93 ,93 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,76 ,93 ,175,97%
420411,JAMESVILLE-DEW,ONONDAGA,Central New York,94 ,94 ,0 ,22 ,0 ,0 ,0 ,0 ,22 ,22 ,0 ,72 ,72 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,94 ,181,52%
420501,JORDAN ELBRIDG,ONONDAGA,Central New York,128 ,128 ,0 ,91 ,0 ,0 ,0 ,48 ,43 ,91 ,39 ,0 ,0 ,37 ,39 ,76 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,62,100%
420601,FABIUS-POMPEY ,ONONDAGA,Central New York,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,44,0%
420701,WESTHILL      ,ONONDAGA,Central New York,39 ,39 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,39 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,122,32%
420702,SOLVAY        ,ONONDAGA,Central New York,57 ,57 ,0 ,57 ,0 ,0 ,0 ,0 ,57 ,57 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,57 ,83,69%
420807,LA FAYETTE    ,ONONDAGA,Central New York,34 ,34 ,0 ,34 ,0 ,0 ,0 ,0 ,34 ,34 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,49,69%
420901,BALDWINSVILLE ,ONONDAGA,Central New York,198 ,198 ,0 ,80 ,0 ,0 ,0 ,0 ,80 ,80 ,0 ,118 ,118 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,198 ,306,65%
421001,FAYETTEVILLE  ,ONONDAGA,Central New York,100 ,100 ,0 ,16 ,0 ,0 ,0 ,0 ,16 ,16 ,0 ,84 ,84 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,100 ,244,41%
421101,MARCELLUS     ,ONONDAGA,Central New York,36 ,36 ,0 ,11 ,0 ,0 ,0 ,0 ,11 ,11 ,0 ,25 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,93,39%
421201,ONONDAGA      ,ONONDAGA,Central New York,39 ,39 ,0 ,39 ,0 ,0 ,0 ,0 ,39 ,39 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,43,91%
421501,LIVERPOOL     ,ONONDAGA,Central New York,206 ,170 ,36 ,118 ,0 ,36 ,36 ,0 ,82 ,82 ,0 ,88 ,88 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,170 ,382,54%
421504,LYNCOURT      ,ONONDAGA,Central New York,38 ,38 ,0 ,35 ,0 ,0 ,0 ,19 ,16 ,35 ,16 ,0 ,0 ,3 ,16 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,20,95%
421601,SKANEATELES   ,ONONDAGA,Central New York,14 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,76,18%
421800,SYRACUSE      ,ONONDAGA,Central New York,"1,877 ","1,528 ",349 ,"1,765 ",238 ,111 ,349 ,465 ,951 ,"1,416 ",54 ,0 ,0 ,112 ,54 ,166 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,111 ,"1,063 ",1327,88%
421902,TULLY         ,ONONDAGA,Central New York,46 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,50,92%
430300,CANANDAIGUA   ,ONTARIO,Finger Lakes,140 ,140 ,0 ,48 ,0 ,0 ,0 ,0 ,48 ,48 ,0 ,92 ,92 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,140 ,192,73%
430501,EAST BLOOMFIEL,ONTARIO,Finger Lakes,19 ,0 ,19 ,19 ,0 ,19 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,26,73%
430700,GENEVA        ,ONTARIO,Finger Lakes,163 ,61 ,102 ,163 ,48 ,54 ,102 ,0 ,61 ,61 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,61 ,142,81%
430901,GORHAM-MIDDLES,ONTARIO,Finger Lakes,61 ,61 ,0 ,61 ,0 ,0 ,0 ,0 ,61 ,61 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61 ,63,97%
431101,MANCHSTR-SHRTS,ONTARIO,Finger Lakes,31 ,31 ,0 ,9 ,0 ,0 ,0 ,0 ,9 ,9 ,0 ,22 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,34,91%
431201,NAPLES        ,ONTARIO,Finger Lakes,20 ,0 ,20 ,20 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,25,80%
431301,PHELPS-CLIFTON,ONTARIO,Finger Lakes,74 ,73 ,1 ,67 ,0 ,1 ,1 ,0 ,66 ,66 ,0 ,7 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,73 ,79,94%
431401,HONEOYE       ,ONTARIO,Finger Lakes,27 ,0 ,27 ,27 ,0 ,27 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,0 ,33,82%
431701,VICTOR        ,ONTARIO,Finger Lakes,167 ,91 ,76 ,91 ,0 ,76 ,76 ,0 ,15 ,15 ,15 ,0 ,0 ,27 ,15 ,42 ,49 ,49 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,76 ,91 ,197,85%
440102,WASHINGTONVILL,ORANGE,Hudson Valley,128 ,57 ,71 ,128 ,0 ,71 ,71 ,0 ,57 ,57 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,71 ,57 ,162,79%
440201,CHESTER       ,ORANGE,Hudson Valley,23 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,53,43%
440301,CORNWALL      ,ORANGE,Hudson Valley,57 ,57 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,57 ,57 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,57 ,170,34%
440401,PINE BUSH     ,ORANGE,Hudson Valley,185 ,185 ,0 ,51 ,0 ,0 ,0 ,0 ,51 ,51 ,0 ,134 ,134 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,185 ,391,47%
440601,GOSHEN        ,ORANGE,Hudson Valley,36 ,36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,136,26%
440901,HIGHLAND FALLS,ORANGE,Hudson Valley,22 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22 ,45,49%
441000,MIDDLETOWN    ,ORANGE,Hudson Valley,324 ,107 ,217 ,324 ,0 ,217 ,217 ,0 ,107 ,107 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,217 ,107 ,408,79%
441101,MINISINK VALLE,ORANGE,Hudson Valley,142 ,76 ,66 ,142 ,0 ,66 ,66 ,0 ,76 ,76 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,66 ,76 ,244,58%
441201,MONROE WOODBUR,ORANGE,Hudson Valley,110 ,110 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,110 ,110 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,110 ,925,12%
441202,KIRYAS JOEL   ,ORANGE,Hudson Valley,382 ,156 ,226 ,382 ,1 ,225 ,226 ,2 ,154 ,156 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,225 ,154 ,920,41%
441301,VALLEY-MONTGMR,ORANGE,Hudson Valley,191 ,161 ,30 ,92 ,0 ,30 ,30 ,0 ,62 ,62 ,58 ,0 ,0 ,55 ,58 ,113 ,0 ,0 ,44 ,0 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,117 ,249,59%
441600,NEWBURGH      ,ORANGE,Hudson Valley,606 ,505 ,101 ,354 ,0 ,101 ,101 ,0 ,253 ,253 ,0 ,0 ,0 ,252 ,0 ,252 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,101 ,505 ,622,97%
441800,PORT JERVIS   ,ORANGE,Hudson Valley,55 ,55 ,0 ,19 ,0 ,0 ,0 ,0 ,19 ,19 ,0 ,28 ,28 ,8 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,55 ,108,51%
441903,TUXEDO        ,ORANGE,Hudson Valley,10 ,10 ,0 ,10 ,0 ,0 ,0 ,0 ,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,18,56%
442101,WARWICK VALLEY,ORANGE,Hudson Valley,98 ,98 ,0 ,21 ,0 ,0 ,0 ,0 ,21 ,21 ,0 ,77 ,77 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,98 ,209,47%
442111,GREENWOOD LAKE,ORANGE,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,28,0%
442115,FLORIDA       ,ORANGE,Hudson Valley,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,39,46%
450101,ALBION        ,ORLEANS,Finger Lakes,93 ,11 ,82 ,93 ,0 ,82 ,82 ,0 ,11 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,82 ,11 ,94,99%
450607,KENDALL       ,ORLEANS,Finger Lakes,31 ,0 ,31 ,31 ,0 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,0 ,40,78%
450704,HOLLEY        ,ORLEANS,Finger Lakes,51 ,0 ,51 ,51 ,0 ,51 ,51 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,0 ,51,100%
450801,MEDINA        ,ORLEANS,Finger Lakes,80 ,80 ,0 ,80 ,0 ,0 ,0 ,0 ,80 ,80 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,80,100%
451001,LYNDONVILLE   ,ORLEANS,Finger Lakes,56 ,56 ,0 ,56 ,0 ,0 ,0 ,28 ,28 ,56 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,28 ,32,88%
460102,ALTMAR PARISH ,OSWEGO,Central New York,54 ,18 ,36 ,54 ,0 ,36 ,36 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,18 ,67,81%
460500,FULTON        ,OSWEGO,Central New York,151 ,39 ,112 ,151 ,0 ,112 ,112 ,0 ,39 ,39 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,112 ,39 ,209,72%
460701,HANNIBAL      ,OSWEGO,Central New York,74 ,74 ,0 ,74 ,0 ,0 ,0 ,0 ,74 ,74 ,72 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,72 ,72 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,74 ,79,94%
460801,CENTRAL SQUARE,OSWEGO,Central New York,107 ,0 ,107 ,107 ,0 ,107 ,107 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,107 ,0 ,226,47%
460901,MEXICO        ,OSWEGO,Central New York,113 ,113 ,0 ,113 ,0 ,0 ,0 ,0 ,113 ,113 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,113 ,114,99%
461300,OSWEGO        ,OSWEGO,Central New York,129 ,16 ,113 ,127 ,0 ,113 ,113 ,0 ,14 ,14 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,113 ,16 ,238,54%
461801,PULASKI       ,OSWEGO,Central New York,49 ,19 ,30 ,38 ,0 ,30 ,30 ,0 ,8 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,19 ,42,100%
461901,SANDY CREEK   ,OSWEGO,Central New York,40 ,0 ,40 ,40 ,0 ,40 ,40 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,42,95%
462001,PHOENIX       ,OSWEGO,Central New York,66 ,21 ,45 ,66 ,0 ,45 ,45 ,0 ,21 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,21 ,96,69%
470202,GLBTSVLLE-MT U,OTSEGO,Mohawk Valley,23 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,22,100%
470501,EDMESTON      ,OTSEGO,Mohawk Valley,18 ,18 ,0 ,18 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,23,78%
470801,LAURENS       ,OTSEGO,Mohawk Valley,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,17,94%
470901,SCHENEVUS     ,OTSEGO,Mohawk Valley,12 ,12 ,0 ,12 ,0 ,0 ,0 ,0 ,12 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,14,86%
471101,MILFORD       ,OTSEGO,Mohawk Valley,18 ,18 ,0 ,18 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,24,75%
471201,MORRIS        ,OTSEGO,Mohawk Valley,18 ,18 ,0 ,18 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,11,100%
471400,ONEONTA       ,OTSEGO,Mohawk Valley,75 ,0 ,75 ,75 ,0 ,75 ,75 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,75 ,0 ,79,95%
471601,OTEGO-UNADILLA,OTSEGO,Mohawk Valley,37 ,37 ,0 ,17 ,0 ,0 ,0 ,0 ,17 ,17 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,65,57%
471701,COOPERSTOWN   ,OTSEGO,Mohawk Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45,0%
472001,RICHFIELD SPRI,OTSEGO,Mohawk Valley,20 ,0 ,20 ,20 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,28,71%
472202,CHERRY VLY-SPR,OTSEGO,Mohawk Valley,33 ,33 ,0 ,33 ,0 ,0 ,0 ,0 ,33 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,22,100%
472506,WORCESTER     ,OTSEGO,Mohawk Valley,12 ,12 ,0 ,12 ,0 ,0 ,0 ,0 ,12 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,14,86%
480101,MAHOPAC       ,PUTNAM,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,227,0%
480102,CARMEL        ,PUTNAM,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,204,0%
480401,HALDANE       ,PUTNAM,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,58,0%
480404,GARRISON      ,PUTNAM,Hudson Valley,12 ,12 ,0 ,12 ,0 ,0 ,0 ,0 ,12 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,15,80%
480503,PUTNAM VALLEY ,PUTNAM,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,68,0%
